"Any","Id_aforament","Mes","Codi_tipus_dia","Desc_tipus_dia","Valor_IMD"
2017,1002,2,4,"Dissabte",16221
2017,1002,2,5,"Diumenge",12953
2017,1002,3,1,"Dilluns",21052
2017,1002,3,2,"Laborable",22508
2017,1002,3,3,"Divendres",23144
2017,1002,3,4,"Dissabte",17517
2017,1002,3,5,"Diumenge",16331
2017,1002,4,1,"Dilluns",34057
2017,1002,4,2,"Laborable",25651
2017,1002,4,3,"Divendres",27764
2017,1002,4,4,"Dissabte",19135
2017,1002,4,5,"Diumenge",16975
2017,1002,5,1,"Dilluns",36259
2017,1002,5,2,"Laborable",28826
2017,1002,5,3,"Divendres",29116
2017,1002,5,4,"Dissabte",29305
2017,1002,5,5,"Diumenge",23020
2017,1002,6,1,"Dilluns",21178
2017,1002,6,2,"Laborable",23786
2017,1002,6,3,"Divendres",26487
2017,1002,6,4,"Dissabte",27310
2017,1002,6,5,"Diumenge",18692
2017,1002,7,1,"Dilluns",21118
2017,1002,7,2,"Laborable",22140
2017,1002,7,3,"Divendres",21962
2017,1002,7,4,"Dissabte",14075
2017,1002,7,5,"Diumenge",12407
2017,1002,8,1,"Dilluns",14183
2017,1002,8,2,"Laborable",15576
2017,1002,8,3,"Divendres",14410
2017,1002,8,4,"Dissabte",10969
2017,1002,8,5,"Diumenge",9566
2017,1002,9,1,"Dilluns",20358
2017,1002,9,2,"Laborable",20965
2017,1002,9,3,"Divendres",21505
2017,1002,9,4,"Dissabte",14743
2017,1002,9,5,"Diumenge",12269
2017,1002,10,1,"Dilluns",20429
2017,1002,10,2,"Laborable",19897
2017,1002,10,3,"Divendres",21841
2017,1002,10,4,"Dissabte",15869
2017,1002,10,5,"Diumenge",12369
2017,1002,11,1,"Dilluns",20637
2017,1002,11,2,"Laborable",20795
2017,1002,11,3,"Divendres",22630
2017,1002,11,4,"Dissabte",16717
2017,1002,11,5,"Diumenge",12853
2017,1002,12,1,"Dilluns",21326
2017,1002,12,2,"Laborable",21272
2017,1002,12,3,"Divendres",22229
2017,1002,12,4,"Dissabte",15799
2017,1002,12,5,"Diumenge",12340
2017,1003,1,1,"Dilluns",19432
2017,1003,1,2,"Laborable",19685
2017,1003,1,3,"Divendres",21372
2017,1003,1,4,"Dissabte",16515
2017,1003,1,5,"Diumenge",12962
2017,1003,2,1,"Dilluns",20445
2017,1003,2,2,"Laborable",20951
2017,1003,2,3,"Divendres",21679
2017,1003,2,4,"Dissabte",17356
2017,1003,2,5,"Diumenge",14358
2017,1003,3,1,"Dilluns",20079
2017,1003,3,2,"Laborable",21144
2017,1003,3,3,"Divendres",22308
2017,1003,3,4,"Dissabte",18370
2017,1003,3,5,"Diumenge",14441
2017,1003,4,1,"Dilluns",24369
2017,1003,4,2,"Laborable",24409
2017,1003,4,3,"Divendres",23489
2017,1003,4,4,"Dissabte",20297
2017,1003,4,5,"Diumenge",17477
2017,1003,5,1,"Dilluns","Mesura no disponible"
2017,1003,5,2,"Laborable",18466
2017,1003,5,3,"Divendres",2685
2017,1003,5,4,"Dissabte",3627
2017,1003,5,5,"Diumenge",9654
2017,1003,6,1,"Dilluns","Mesura no disponible"
2017,1003,6,2,"Laborable","Mesura no disponible"
2017,1003,6,3,"Divendres","Mesura no disponible"
2017,1003,6,4,"Dissabte","Mesura no disponible"
2017,1003,6,5,"Diumenge","Mesura no disponible"
2017,1003,7,1,"Dilluns","Mesura no disponible"
2017,1003,7,2,"Laborable","Mesura no disponible"
2017,1003,7,3,"Divendres","Mesura no disponible"
2017,1003,7,4,"Dissabte","Mesura no disponible"
2017,1003,7,5,"Diumenge","Mesura no disponible"
2017,1003,8,1,"Dilluns","Mesura no disponible"
2017,1003,8,2,"Laborable","Mesura no disponible"
2017,1003,8,3,"Divendres","Mesura no disponible"
2017,1003,8,4,"Dissabte","Mesura no disponible"
2017,1003,8,5,"Diumenge","Mesura no disponible"
2017,1003,9,1,"Dilluns","Mesura no disponible"
2017,1003,9,2,"Laborable","Mesura no disponible"
2017,1003,9,3,"Divendres","Mesura no disponible"
2017,1003,9,4,"Dissabte","Mesura no disponible"
2017,1003,9,5,"Diumenge","Mesura no disponible"
2017,1003,10,1,"Dilluns","Mesura no disponible"
2017,1003,10,2,"Laborable","Mesura no disponible"
2017,1003,10,3,"Divendres","Mesura no disponible"
2017,1003,10,4,"Dissabte","Mesura no disponible"
2017,1003,10,5,"Diumenge","Mesura no disponible"
2017,1003,11,1,"Dilluns","Mesura no disponible"
2017,1003,11,2,"Laborable","Mesura no disponible"
2017,1003,11,3,"Divendres","Mesura no disponible"
2017,1003,11,4,"Dissabte","Mesura no disponible"
2017,1003,11,5,"Diumenge","Mesura no disponible"
2017,1003,12,1,"Dilluns","Mesura no disponible"
2017,1003,12,2,"Laborable","Mesura no disponible"
2017,1003,12,3,"Divendres","Mesura no disponible"
2017,1003,12,4,"Dissabte","Mesura no disponible"
2017,1003,12,5,"Diumenge","Mesura no disponible"
2017,1004,1,1,"Dilluns",41575
2017,1004,1,2,"Laborable",44022
2017,1004,1,3,"Divendres",47230
2017,1004,1,4,"Dissabte",33817
2017,1004,1,5,"Diumenge",24607
2017,1004,2,1,"Dilluns",44834
2017,1004,2,2,"Laborable",45783
2017,1004,2,3,"Divendres",48722
2017,1004,2,4,"Dissabte",34465
2017,1004,2,5,"Diumenge",26128
2017,1004,3,1,"Dilluns",50737
2017,1004,3,2,"Laborable",46881
2017,1004,3,3,"Divendres",49032
2017,1004,3,4,"Dissabte",38492
2017,1004,3,5,"Diumenge",31361
2017,1004,4,1,"Dilluns",45580
2017,1004,4,2,"Laborable",45758
2017,1004,4,3,"Divendres",51404
2017,1004,4,4,"Dissabte",36542
2017,1004,4,5,"Diumenge",24171
2017,1004,5,1,"Dilluns",47168
2017,1004,5,2,"Laborable",47502
2017,1004,5,3,"Divendres",52219
2017,1004,5,4,"Dissabte",36594
2017,1004,5,5,"Diumenge",26678
2017,1004,6,1,"Dilluns",47726
2017,1004,6,2,"Laborable",48392
2017,1004,6,3,"Divendres",51101
2017,1004,6,4,"Dissabte",35461
2017,1004,6,5,"Diumenge",22898
2017,1004,7,1,"Dilluns",47275
2017,1004,7,2,"Laborable",48685
2017,1004,7,3,"Divendres",52254
2017,1004,7,4,"Dissabte",35438
2017,1004,7,5,"Diumenge",27181
2017,1004,8,1,"Dilluns",32689
2017,1004,8,2,"Laborable",35227
2017,1004,8,3,"Divendres",34879
2017,1004,8,4,"Dissabte",24713
2017,1004,8,5,"Diumenge",19331
2017,1004,9,1,"Dilluns",45627
2017,1004,9,2,"Laborable",49753
2017,1004,9,3,"Divendres",48482
2017,1004,9,4,"Dissabte",35981
2017,1004,9,5,"Diumenge",29526
2017,1004,10,1,"Dilluns",52537
2017,1004,10,2,"Laborable",53734
2017,1004,10,3,"Divendres",60519
2017,1004,10,4,"Dissabte",50060
2017,1004,10,5,"Diumenge",45164
2017,1004,11,1,"Dilluns",43843
2017,1004,11,2,"Laborable",44192
2017,1004,11,3,"Divendres",48533
2017,1004,11,4,"Dissabte",35366
2017,1004,11,5,"Diumenge",25729
2017,1004,12,1,"Dilluns",45518
2017,1004,12,2,"Laborable",44889
2017,1004,12,3,"Divendres",48443
2017,1004,12,4,"Dissabte",34409
2017,1004,12,5,"Diumenge",26708
2017,1005,1,1,"Dilluns",14686
2017,1005,1,2,"Laborable",15497
2017,1005,1,3,"Divendres",16786
2017,1005,1,4,"Dissabte",12762
2017,1005,1,5,"Diumenge",9724
2017,1005,2,1,"Dilluns",16148
2017,1005,2,2,"Laborable",16560
2017,1005,2,3,"Divendres",17529
2017,1005,2,4,"Dissabte",13233
2017,1005,2,5,"Diumenge",10638
2017,1005,3,1,"Dilluns",16014
2017,1005,3,2,"Laborable",16604
2017,1005,3,3,"Divendres",17436
2017,1005,3,4,"Dissabte",13597
2017,1005,3,5,"Diumenge",11093
2017,1005,4,1,"Dilluns",16492
2017,1005,4,2,"Laborable",16541
2017,1005,4,3,"Divendres",18109
2017,1005,4,4,"Dissabte",13363
2017,1005,4,5,"Diumenge",9734
2017,1005,5,1,"Dilluns",16887
2017,1005,5,2,"Laborable",16898
2017,1005,5,3,"Divendres",17892
2017,1005,5,4,"Dissabte",14228
2017,1005,5,5,"Diumenge",10517
2017,1005,6,1,"Dilluns",17718
2017,1005,6,2,"Laborable",17601
2017,1005,6,3,"Divendres",18173
2017,1005,6,4,"Dissabte",13657
2017,1005,6,5,"Diumenge",9548
2017,1005,7,1,"Dilluns","Mesura no disponible"
2017,1005,7,2,"Laborable","Mesura no disponible"
2017,1005,7,3,"Divendres","Mesura no disponible"
2017,1005,7,4,"Dissabte","Mesura no disponible"
2017,1005,7,5,"Diumenge","Mesura no disponible"
2017,1005,8,1,"Dilluns","Mesura no disponible"
2017,1005,8,2,"Laborable","Mesura no disponible"
2017,1005,8,3,"Divendres","Mesura no disponible"
2017,1005,8,4,"Dissabte","Mesura no disponible"
2017,1005,8,5,"Diumenge","Mesura no disponible"
2017,1005,9,1,"Dilluns","Mesura no disponible"
2017,1005,9,2,"Laborable","Mesura no disponible"
2017,1005,9,3,"Divendres","Mesura no disponible"
2017,1005,9,4,"Dissabte","Mesura no disponible"
2017,1005,9,5,"Diumenge","Mesura no disponible"
2017,1005,10,1,"Dilluns","Mesura no disponible"
2017,1005,10,2,"Laborable","Mesura no disponible"
2017,1005,10,3,"Divendres","Mesura no disponible"
2017,1005,10,4,"Dissabte","Mesura no disponible"
2017,1005,10,5,"Diumenge","Mesura no disponible"
2017,1005,11,1,"Dilluns","Mesura no disponible"
2017,1005,11,2,"Laborable","Mesura no disponible"
2017,1005,11,3,"Divendres","Mesura no disponible"
2017,1005,11,4,"Dissabte","Mesura no disponible"
2017,1005,11,5,"Diumenge","Mesura no disponible"
2017,1005,12,1,"Dilluns","Mesura no disponible"
2017,1005,12,2,"Laborable","Mesura no disponible"
2017,1005,12,3,"Divendres","Mesura no disponible"
2017,1005,12,4,"Dissabte","Mesura no disponible"
2017,1005,12,5,"Diumenge","Mesura no disponible"
2017,1006,1,1,"Dilluns",21836
2017,1006,1,2,"Laborable",22518
2017,1006,1,3,"Divendres",23890
2017,1006,1,4,"Dissabte",18994
2017,1006,1,5,"Diumenge",14443
2017,1006,2,1,"Dilluns",23334
2017,1006,2,2,"Laborable",23614
2017,1006,2,3,"Divendres",24521
2017,1006,2,4,"Dissabte",19179
2017,1006,2,5,"Diumenge",16432
2017,1006,3,1,"Dilluns",22829
2017,1006,3,2,"Laborable",23657
2017,1006,3,3,"Divendres",24388
2017,1006,3,4,"Dissabte",19775
2017,1006,3,5,"Diumenge",17688
2017,1006,4,1,"Dilluns",23365
2017,1006,4,2,"Laborable",23041
2017,1006,4,3,"Divendres",24780
2017,1006,4,4,"Dissabte",18924
2017,1006,4,5,"Diumenge",16127
2017,1006,5,1,"Dilluns",16720
2017,1006,5,2,"Laborable",22979
2017,1006,5,3,"Divendres",23870
2017,1006,5,4,"Dissabte",16398
2017,1006,5,5,"Diumenge",15324
2017,1006,6,1,"Dilluns","Mesura no disponible"
2017,1006,6,2,"Laborable","Mesura no disponible"
2017,1006,6,3,"Divendres","Mesura no disponible"
2017,1006,6,4,"Dissabte","Mesura no disponible"
2017,1006,6,5,"Diumenge","Mesura no disponible"
2017,1006,7,1,"Dilluns",24336
2017,1006,7,2,"Laborable",25280
2017,1006,7,3,"Divendres",25194
2017,1006,7,4,"Dissabte",16937
2017,1006,7,5,"Diumenge",15721
2017,1006,8,1,"Dilluns",17562
2017,1006,8,2,"Laborable",18512
2017,1006,8,3,"Divendres",16886
2017,1006,8,4,"Dissabte",12875
2017,1006,8,5,"Diumenge",12201
2017,1006,9,1,"Dilluns",23094
2017,1006,9,2,"Laborable",23365
2017,1006,9,3,"Divendres",23537
2017,1006,9,4,"Dissabte",16742
2017,1006,9,5,"Diumenge",14838
2017,1006,10,1,"Dilluns",22376
2017,1006,10,2,"Laborable",21804
2017,1006,10,3,"Divendres",23714
2017,1006,10,4,"Dissabte",17698
2017,1006,10,5,"Diumenge",14764
2017,1006,11,1,"Dilluns",22767
2017,1006,11,2,"Laborable",22923
2017,1006,11,3,"Divendres",24586
2017,1006,11,4,"Dissabte",19491
2017,1006,11,5,"Diumenge",15773
2017,1006,12,1,"Dilluns",22915
2017,1006,12,2,"Laborable",23126
2017,1006,12,3,"Divendres",24682
2017,1006,12,4,"Dissabte",17951
2017,1006,12,5,"Diumenge",14686
2017,1007,1,1,"Dilluns",39348
2017,1007,1,2,"Laborable",40965
2017,1007,1,3,"Divendres",43878
2017,1007,1,4,"Dissabte",31922
2017,1007,1,5,"Diumenge",23155
2017,1007,2,1,"Dilluns",42134
2017,1007,2,2,"Laborable",43619
2017,1007,2,3,"Divendres",45436
2017,1007,2,4,"Dissabte",33113
2017,1007,2,5,"Diumenge",24576
2017,1007,3,1,"Dilluns",42216
2017,1007,3,2,"Laborable",43778
2017,1007,3,3,"Divendres",45613
2017,1007,3,4,"Dissabte",33875
2017,1007,3,5,"Diumenge",25424
2017,1007,4,1,"Dilluns",41786
2017,1007,4,2,"Laborable",42249
2017,1007,4,3,"Divendres",46354
2017,1007,4,4,"Dissabte",32712
2017,1007,4,5,"Diumenge",21668
2017,1007,5,1,"Dilluns",42405
2017,1007,5,2,"Laborable",42961
2017,1007,5,3,"Divendres",45763
2017,1007,5,4,"Dissabte",34373
2017,1007,5,5,"Diumenge",23541
2017,1007,6,1,"Dilluns",39324
2017,1007,6,2,"Laborable",41674
2017,1007,6,3,"Divendres",45246
2017,1007,6,4,"Dissabte",29128
2017,1007,6,5,"Diumenge",19594
2017,1007,7,1,"Dilluns",42103
2017,1007,7,2,"Laborable",44715
2017,1007,7,3,"Divendres",45534
2017,1007,7,4,"Dissabte",31109
2017,1007,7,5,"Diumenge",22337
2017,1007,8,1,"Dilluns",29879
2017,1007,8,2,"Laborable",31269
2017,1007,8,3,"Divendres",30353
2017,1007,8,4,"Dissabte",21297
2017,1007,8,5,"Diumenge",16936
2017,1007,9,1,"Dilluns",40716
2017,1007,9,2,"Laborable",42133
2017,1007,9,3,"Divendres",42139
2017,1007,9,4,"Dissabte",29301
2017,1007,9,5,"Diumenge",21298
2017,1007,10,1,"Dilluns",40661
2017,1007,10,2,"Laborable",40584
2017,1007,10,3,"Divendres",42918
2017,1007,10,4,"Dissabte",31089
2017,1007,10,5,"Diumenge",22783
2017,1007,11,1,"Dilluns",41834
2017,1007,11,2,"Laborable",41672
2017,1007,11,3,"Divendres",44962
2017,1007,11,4,"Dissabte",33939
2017,1007,11,5,"Diumenge",24262
2017,1007,12,1,"Dilluns",42364
2017,1007,12,2,"Laborable",42292
2017,1007,12,3,"Divendres",44888
2017,1007,12,4,"Dissabte",32135
2017,1007,12,5,"Diumenge",24487
2017,1008,1,1,"Dilluns",9425
2017,1008,1,2,"Laborable",9941
2017,1008,1,3,"Divendres",10362
2017,1008,1,4,"Dissabte",6965
2017,1008,1,5,"Diumenge",4799
2017,1008,2,1,"Dilluns",9763
2017,1008,2,2,"Laborable",10198
2017,1008,2,3,"Divendres",10218
2017,1008,2,4,"Dissabte",6700
2017,1008,2,5,"Diumenge",4870
2017,1008,3,1,"Dilluns",9721
2017,1008,3,2,"Laborable",10097
2017,1008,3,3,"Divendres",10405
2017,1008,3,4,"Dissabte",6594
2017,1008,3,5,"Diumenge",4928
2017,1008,4,1,"Dilluns",9491
2017,1008,4,2,"Laborable",9574
2017,1008,4,3,"Divendres",10447
2017,1008,4,4,"Dissabte",6045
2017,1008,4,5,"Diumenge",4094
2017,1008,5,1,"Dilluns",9926
2017,1008,5,2,"Laborable",9967
2017,1008,5,3,"Divendres",10458
2017,1008,5,4,"Dissabte",6685
2017,1008,5,5,"Diumenge",4806
2017,1008,6,1,"Dilluns",10040
2017,1008,6,2,"Laborable",10140
2017,1008,6,3,"Divendres",9834
2017,1008,6,4,"Dissabte",5977
2017,1008,6,5,"Diumenge",4231
2017,1008,7,1,"Dilluns",9046
2017,1008,7,2,"Laborable",9355
2017,1008,7,3,"Divendres",9022
2017,1008,7,4,"Dissabte",5475
2017,1008,7,5,"Diumenge",4178
2017,1008,8,1,"Dilluns",5468
2017,1008,8,2,"Laborable",5977
2017,1008,8,3,"Divendres",5236
2017,1008,8,4,"Dissabte",3590
2017,1008,8,5,"Diumenge",2667
2017,1008,9,1,"Dilluns",9093
2017,1008,9,2,"Laborable",9484
2017,1008,9,3,"Divendres",9210
2017,1008,9,4,"Dissabte",5820
2017,1008,9,5,"Diumenge",4023
2017,1008,10,1,"Dilluns",9617
2017,1008,10,2,"Laborable",9577
2017,1008,10,3,"Divendres",9593
2017,1008,10,4,"Dissabte",6242
2017,1008,10,5,"Diumenge",4319
2017,1008,11,1,"Dilluns",9693
2017,1008,11,2,"Laborable",9683
2017,1008,11,3,"Divendres",10143
2017,1008,11,4,"Dissabte",6803
2017,1008,11,5,"Diumenge",4657
2017,1008,12,1,"Dilluns",10154
2017,1008,12,2,"Laborable",10084
2017,1008,12,3,"Divendres",10521
2017,1008,12,4,"Dissabte",6595
2017,1008,12,5,"Diumenge",5142
2017,1009,1,1,"Dilluns",12860
2017,1009,1,2,"Laborable",13631
2017,1009,1,3,"Divendres",14574
2017,1009,1,4,"Dissabte",8475
2017,1009,1,5,"Diumenge",6559
2017,1009,2,1,"Dilluns",14067
2017,1009,2,2,"Laborable",14538
2017,1009,2,3,"Divendres",14376
2017,1009,2,4,"Dissabte",8085
2017,1009,2,5,"Diumenge",6670
2017,1009,3,1,"Dilluns",14259
2017,1009,3,2,"Laborable",14728
2017,1009,3,3,"Divendres",15023
2017,1009,3,4,"Dissabte",8136
2017,1009,3,5,"Diumenge",6816
2017,1009,4,1,"Dilluns",13390
2017,1009,4,2,"Laborable",13451
2017,1009,4,3,"Divendres",15042
2017,1009,4,4,"Dissabte",7487
2017,1009,4,5,"Diumenge",5599
2017,1009,5,1,"Dilluns",13869
2017,1009,5,2,"Laborable",14336
2017,1009,5,3,"Divendres",15019
2017,1009,5,4,"Dissabte",8673
2017,1009,5,5,"Diumenge",6858
2017,1009,6,1,"Dilluns",13795
2017,1009,6,2,"Laborable",14161
2017,1009,6,3,"Divendres",14077
2017,1009,6,4,"Dissabte",8146
2017,1009,6,5,"Diumenge",5726
2017,1009,7,1,"Dilluns",11802
2017,1009,7,2,"Laborable",12716
2017,1009,7,3,"Divendres",12263
2017,1009,7,4,"Dissabte",6291
2017,1009,7,5,"Diumenge",5451
2017,1009,8,1,"Dilluns",6615
2017,1009,8,2,"Laborable",7473
2017,1009,8,3,"Divendres",6302
2017,1009,8,4,"Dissabte",3928
2017,1009,8,5,"Diumenge",3382
2017,1009,9,1,"Dilluns",13188
2017,1009,9,2,"Laborable",13858
2017,1009,9,3,"Divendres",13150
2017,1009,9,4,"Dissabte",6846
2017,1009,9,5,"Diumenge",5470
2017,1009,10,1,"Dilluns",13544
2017,1009,10,2,"Laborable",13233
2017,1009,10,3,"Divendres",11780
2017,1009,10,4,"Dissabte",6999
2017,1009,10,5,"Diumenge",5798
2017,1009,11,1,"Dilluns",13883
2017,1009,11,2,"Laborable",14230
2017,1009,11,3,"Divendres",14739
2017,1009,11,4,"Dissabte",8643
2017,1009,11,5,"Diumenge",6957
2017,1009,12,1,"Dilluns",14010
2017,1009,12,2,"Laborable",13481
2017,1009,12,3,"Divendres",13835
2017,1009,12,4,"Dissabte",7912
2017,1009,12,5,"Diumenge",6397
2017,1010,1,1,"Dilluns",35504
2017,1010,1,2,"Laborable",37757
2017,1010,1,3,"Divendres",39976
2017,1010,1,4,"Dissabte",29729
2017,1010,1,5,"Diumenge",21046
2017,1010,2,1,"Dilluns",37522
2017,1010,2,2,"Laborable",39327
2017,1010,2,3,"Divendres",40196
2017,1010,2,4,"Dissabte",30838
2017,1010,2,5,"Diumenge",26375
2017,1010,3,1,"Dilluns",45343
2017,1010,3,2,"Laborable",35252
2017,1010,3,3,"Divendres",39556
2017,1010,3,4,"Dissabte",33082
2017,1010,3,5,"Diumenge",25235
2017,1010,4,1,"Dilluns","Mesura no disponible"
2017,1010,4,2,"Laborable","Mesura no disponible"
2017,1010,4,3,"Divendres","Mesura no disponible"
2017,1010,4,4,"Dissabte","Mesura no disponible"
2017,1010,4,5,"Diumenge","Mesura no disponible"
2017,1010,5,1,"Dilluns",20072
2017,1010,5,2,"Laborable",34695
2017,1010,5,3,"Divendres",36616
2017,1010,5,4,"Dissabte",26373
2017,1010,5,5,"Diumenge",19479
2017,1010,6,1,"Dilluns","Mesura no disponible"
2017,1010,6,2,"Laborable","Mesura no disponible"
2017,1010,6,3,"Divendres","Mesura no disponible"
2017,1010,6,4,"Dissabte","Mesura no disponible"
2017,1010,6,5,"Diumenge","Mesura no disponible"
2017,1010,7,1,"Dilluns",39196
2017,1010,7,2,"Laborable",41344
2017,1010,7,3,"Divendres",42122
2017,1010,7,4,"Dissabte",27204
2017,1010,7,5,"Diumenge",20410
2017,1010,8,1,"Dilluns",27210
2017,1010,8,2,"Laborable",29121
2017,1010,8,3,"Divendres",28115
2017,1010,8,4,"Dissabte",19302
2017,1010,8,5,"Diumenge",16038
2017,1010,9,1,"Dilluns",38594
2017,1010,9,2,"Laborable",39695
2017,1010,9,3,"Divendres",39688
2017,1010,9,4,"Dissabte",27804
2017,1010,9,5,"Diumenge",20218
2017,1010,10,1,"Dilluns",42413
2017,1010,10,2,"Laborable",40408
2017,1010,10,3,"Divendres",40742
2017,1010,10,4,"Dissabte",28883
2017,1010,10,5,"Diumenge",23527
2017,1010,11,1,"Dilluns",38942
2017,1010,11,2,"Laborable",39256
2017,1010,11,3,"Divendres",42257
2017,1010,11,4,"Dissabte",30867
2017,1010,11,5,"Diumenge",23828
2017,1010,12,1,"Dilluns",39351
2017,1010,12,2,"Laborable",39143
2017,1010,12,3,"Divendres",41725
2017,1010,12,4,"Dissabte",29422
2017,1010,12,5,"Diumenge",22139
2017,1011,1,1,"Dilluns",31173
2017,1011,1,2,"Laborable",32657
2017,1011,1,3,"Divendres",34184
2017,1011,1,4,"Dissabte",25296
2017,1011,1,5,"Diumenge",18888
2017,1011,2,1,"Dilluns",32671
2017,1011,2,2,"Laborable",34184
2017,1011,2,3,"Divendres",34612
2017,1011,2,4,"Dissabte",25426
2017,1011,2,5,"Diumenge",20426
2017,1011,3,1,"Dilluns",32141
2017,1011,3,2,"Laborable",34373
2017,1011,3,3,"Divendres",35092
2017,1011,3,4,"Dissabte",25767
2017,1011,3,5,"Diumenge",20913
2017,1011,4,1,"Dilluns",33200
2017,1011,4,2,"Laborable",33311
2017,1011,4,3,"Divendres",36742
2017,1011,4,4,"Dissabte",24411
2017,1011,4,5,"Diumenge",19783
2017,1011,5,1,"Dilluns",33946
2017,1011,5,2,"Laborable",34474
2017,1011,5,3,"Divendres",36376
2017,1011,5,4,"Dissabte",26719
2017,1011,5,5,"Diumenge",21383
2017,1011,6,1,"Dilluns",34426
2017,1011,6,2,"Laborable",35386
2017,1011,6,3,"Divendres",34991
2017,1011,6,4,"Dissabte",24201
2017,1011,6,5,"Diumenge",19226
2017,1011,7,1,"Dilluns",33309
2017,1011,7,2,"Laborable",34495
2017,1011,7,3,"Divendres",34402
2017,1011,7,4,"Dissabte",21905
2017,1011,7,5,"Diumenge",19688
2017,1011,8,1,"Dilluns",23416
2017,1011,8,2,"Laborable",25051
2017,1011,8,3,"Divendres",22675
2017,1011,8,4,"Dissabte",16777
2017,1011,8,5,"Diumenge",15188
2017,1011,9,1,"Dilluns",33132
2017,1011,9,2,"Laborable",33773
2017,1011,9,3,"Divendres",33173
2017,1011,9,4,"Dissabte",22912
2017,1011,9,5,"Diumenge",19655
2017,1011,10,1,"Dilluns",33117
2017,1011,10,2,"Laborable",31937
2017,1011,10,3,"Divendres",33822
2017,1011,10,4,"Dissabte",24714
2017,1011,10,5,"Diumenge",20144
2017,1011,11,1,"Dilluns",33279
2017,1011,11,2,"Laborable",33416
2017,1011,11,3,"Divendres",35900
2017,1011,11,4,"Dissabte",26307
2017,1011,11,5,"Diumenge",20754
2017,1011,12,1,"Dilluns",32729
2017,1011,12,2,"Laborable",33544
2017,1011,12,3,"Divendres",35312
2017,1011,12,4,"Dissabte",24830
2017,1011,12,5,"Diumenge",19789
2017,1012,1,1,"Dilluns",17304
2017,1012,1,2,"Laborable",17420
2017,1012,1,3,"Divendres",18695
2017,1012,1,4,"Dissabte",14104
2017,1012,1,5,"Diumenge",10231
2017,1012,2,1,"Dilluns",17916
2017,1012,2,2,"Laborable",17885
2017,1012,2,3,"Divendres",19432
2017,1012,2,4,"Dissabte",13300
2017,1012,2,5,"Diumenge",11130
2017,1012,3,1,"Dilluns",17704
2017,1012,3,2,"Laborable",18164
2017,1012,3,3,"Divendres",18543
2017,1012,3,4,"Dissabte",14121
2017,1012,3,5,"Diumenge",11830
2017,1012,4,1,"Dilluns",17550
2017,1012,4,2,"Laborable",17578
2017,1012,4,3,"Divendres",20030
2017,1012,4,4,"Dissabte",13795
2017,1012,4,5,"Diumenge",10902
