"Any","Id_aforament","Mes","Codi_tipus_dia","Desc_tipus_dia","Valor_IMD"
2020,"10008",2,1,"dilluns", 4203
2020,"10008",2,2,"laborables", 4414
2020,"10008",2,3,"divendres", 4715
2020,"10008",2,4,"dissabte", 3310
2020,"10008",2,5,"diumenge", 2626
2020,"10008",3,1,"dilluns", 2751
2020,"10008",3,2,"laborables", 2889
2020,"10008",3,3,"divendres", 2768
2020,"10008",3,4,"dissabte", 1629
2020,"10008",3,5,"diumenge", 1837
2020,"10008",4,1,"dilluns", 1419
2020,"10008",4,2,"laborables", 1403
2020,"10008",4,3,"divendres", 1359
2020,"10008",4,4,"dissabte", 759
2020,"10008",4,5,"diumenge", 496
2020,"10008",5,1,"dilluns", 2327
2020,"10008",5,2,"laborables", 2447
2020,"10008",5,3,"divendres", 2612
2020,"10008",5,4,"dissabte", 1473
2020,"10008",5,5,"diumenge", 867
2020,"10008",6,1,"dilluns", 3887
2020,"10008",6,2,"laborables", 3695
2020,"10008",6,3,"divendres", 3924
2020,"10008",6,4,"dissabte", 2867
2020,"10008",6,5,"diumenge", 2153
2020,"10008",7,1,"dilluns", 3816
2020,"10008",7,2,"laborables", 3917
2020,"10008",7,3,"divendres", 3921
2020,"10008",7,4,"dissabte", 2714
2020,"10008",7,5,"diumenge", 2240
2020,"10008",8,1,"dilluns", 3262
2020,"10008",8,2,"laborables", 3176
2020,"10008",8,3,"divendres", 3226
2020,"10008",8,4,"dissabte", 2416
2020,"10008",8,5,"diumenge", 2081
2020,"10008",9,1,"dilluns", 4154
2020,"10008",9,2,"laborables", 4084
2020,"10008",9,3,"divendres", 4105
2020,"10008",9,4,"dissabte", 2882
2020,"10008",9,5,"diumenge", 2333
2020,"10008",10,1,"dilluns", 3928
2020,"10008",10,2,"laborables", 4129
2020,"10008",10,3,"divendres", 4236
2020,"10008",10,4,"dissabte", 2731
2020,"10008",10,5,"diumenge", 2176
2020,"10008",11,1,"dilluns", 3747
2020,"10008",11,2,"laborables", 3819
2020,"10008",11,3,"divendres", 3701
2020,"10008",11,4,"dissabte", 2257
2020,"10008",11,5,"diumenge", 1500
2020,"10008",12,1,"dilluns", 3871
2020,"10008",12,2,"laborables", 4008
2020,"10008",12,3,"divendres", 4195
2020,"10008",12,4,"dissabte", 2674
2020,"10008",12,5,"diumenge", 1903
2020,"10009",1,1,"dilluns", 7192
2020,"10009",1,2,"laborables", 7085
2020,"10009",1,3,"divendres", 7749
2020,"10009",1,4,"dissabte", 6078
2020,"10009",1,5,"diumenge", 3917
2020,"10009",2,1,"dilluns", 6818
2020,"10009",2,2,"laborables", 7353
2020,"10009",2,3,"divendres", 7862
2020,"10009",2,4,"dissabte", 5920
2020,"10009",2,5,"diumenge", 4107
2020,"10009",3,1,"dilluns", 4369
2020,"10009",3,2,"laborables", 4593
2020,"10009",3,3,"divendres", 4913
2020,"10009",3,4,"dissabte", 2846
2020,"10009",3,5,"diumenge", 2700
2020,"10009",4,1,"dilluns", 2421
2020,"10009",4,2,"laborables", 2461
2020,"10009",4,3,"divendres", 2487
2020,"10009",4,4,"dissabte", 1310
2020,"10009",4,5,"diumenge", 638
2020,"10009",5,1,"dilluns", 4167
2020,"10009",5,2,"laborables", 4211
2020,"10009",5,3,"divendres", 4636
2020,"10009",5,4,"dissabte", 2415
2020,"10009",5,5,"diumenge", 1196
2020,"10009",6,1,"dilluns", 6485
2020,"10009",6,2,"laborables", 6423
2020,"10009",6,3,"divendres", 6784
2020,"10009",6,4,"dissabte", 4635
2020,"10009",6,5,"diumenge", 3062
2020,"10009",7,1,"dilluns", 6511
2020,"10009",7,2,"laborables", 6689
2020,"10009",7,3,"divendres", 7213
2020,"10009",7,4,"dissabte", 4679
2020,"10009",7,5,"diumenge", 3000
2020,"10009",8,1,"dilluns", 5624
2020,"10009",8,2,"laborables", 5354
2020,"10009",8,3,"divendres", 5626
2020,"10009",8,4,"dissabte", 4084
2020,"10009",8,5,"diumenge", 2822
2020,"10009",9,1,"dilluns", 7492
2020,"10009",9,2,"laborables", 7345
2020,"10009",9,3,"divendres", 7610
2020,"10009",9,4,"dissabte", 5219
2020,"10009",9,5,"diumenge", 3688
2020,"10009",10,1,"dilluns", 6861
2020,"10009",10,2,"laborables", 7299
2020,"10009",10,3,"divendres", 7817
2020,"10009",10,4,"dissabte", 5063
2020,"10009",10,5,"diumenge", 3466
2020,"10009",11,1,"dilluns", 6868
2020,"10009",11,2,"laborables", 7091
2020,"10009",11,3,"divendres", 6809
2020,"10009",11,4,"dissabte", 3957
2020,"10009",11,5,"diumenge", 2143
2020,"10009",12,1,"dilluns", 7190
2020,"10009",12,2,"laborables", 7448
2020,"10009",12,3,"divendres", 7480
2020,"10009",12,4,"dissabte", 4704
2020,"10009",12,5,"diumenge", 2997
2020,"1001",1,1,"dilluns", 31693
2020,"1001",1,2,"laborables", 32990
2020,"1001",1,3,"divendres", 34370
2020,"1001",1,4,"dissabte", 27110
2020,"1001",1,5,"diumenge", 20828
2020,"1001",2,1,"dilluns", 34237
2020,"1001",2,2,"laborables", 34325
2020,"1001",2,3,"divendres", 36342
2020,"1001",2,4,"dissabte", 26007
2020,"1001",2,5,"diumenge", 22651
2020,"1001",3,1,"dilluns", 19150
2020,"1001",3,2,"laborables", 19501
2020,"1001",3,3,"divendres", 19087
2020,"1001",3,4,"dissabte", 9452
2020,"1001",3,5,"diumenge", 13179
2020,"1001",4,1,"dilluns", 7666
2020,"1001",4,2,"laborables", 7572
2020,"1001",4,3,"divendres", 7360
2020,"1001",4,4,"dissabte", 2608
2020,"1001",4,5,"diumenge", 1784
2020,"1001",5,1,"dilluns", 14657
2020,"1001",5,2,"laborables", 15140
2020,"1001",5,3,"divendres", 14987
2020,"1001",5,4,"dissabte", 5330
2020,"1001",5,5,"diumenge", 3180
2020,"1001",6,1,"dilluns", 27012
2020,"1001",6,2,"laborables", 25613
2020,"1001",6,3,"divendres", 26109
2020,"1001",6,4,"dissabte", 17101
2020,"1001",6,5,"diumenge", 14037
2020,"1001",7,1,"dilluns", 28670
2020,"1001",7,2,"laborables", 29357
2020,"1001",7,3,"divendres", 28634
2020,"1001",7,4,"dissabte", 16597
2020,"1001",7,5,"diumenge", 16838
2020,"1001",8,1,"dilluns", 22696
2020,"1001",8,2,"laborables", 20678
2020,"1001",8,3,"divendres", 20577
2020,"1001",8,4,"dissabte", 13911
2020,"1001",8,5,"diumenge", 13119
2020,"1001",9,1,"dilluns", 30970
2020,"1001",9,2,"laborables", 31260
2020,"1001",9,3,"divendres", 30316
2020,"1001",9,4,"dissabte", 19805
2020,"1001",9,5,"diumenge", 18279
2020,"1001",10,1,"dilluns", 29100
2020,"1001",10,2,"laborables", 30564
2020,"1001",10,3,"divendres", 29322
2020,"1001",10,4,"dissabte", 17034
2020,"1001",10,5,"diumenge", 18207
2020,"1001",11,1,"dilluns", 29880
2020,"1001",11,2,"laborables", 29768
2020,"1001",11,3,"divendres", 23422
2020,"1001",11,4,"dissabte", 7124
2020,"1001",11,5,"diumenge", 4781
2020,"1001",12,1,"dilluns", 29007
2020,"1001",12,2,"laborables", 28737
2020,"1001",12,3,"divendres", 26182
2020,"1001",12,4,"dissabte", 10295
2020,"1001",12,5,"diumenge", 10441
2020,"10010",1,1,"dilluns", 10124
2020,"10010",1,2,"laborables", 10385
2020,"10010",1,3,"divendres", 10869
2020,"10010",1,4,"dissabte", 7728
2020,"10010",1,5,"diumenge", 5563
2020,"10010",2,1,"dilluns", 10218
2020,"10010",2,2,"laborables", 10767
2020,"10010",2,3,"divendres", 11102
2020,"10010",2,4,"dissabte", 7882
2020,"10010",2,5,"diumenge", 5614
2020,"10010",3,1,"dilluns", 6557
2020,"10010",3,2,"laborables", 6754
2020,"10010",3,3,"divendres", 6777
2020,"10010",3,4,"dissabte", 3919
2020,"10010",3,5,"diumenge", 3687
2020,"10010",4,1,"dilluns", 3180
2020,"10010",4,2,"laborables", 3220
2020,"10010",4,3,"divendres", 3225
2020,"10010",4,4,"dissabte", 1836
2020,"10010",4,5,"diumenge", 1060
2020,"10010",5,1,"dilluns", 5582
2020,"10010",5,2,"laborables", 5652
2020,"10010",5,3,"divendres", 5982
2020,"10010",5,4,"dissabte", 3379
2020,"10010",5,5,"diumenge", 1996
2020,"10010",6,1,"dilluns", 8763
2020,"10010",6,2,"laborables", 8499
2020,"10010",6,3,"divendres", 8885
2020,"10010",6,4,"dissabte", 6221
2020,"10010",6,5,"diumenge", 4613
2020,"10010",7,1,"dilluns", 9152
2020,"10010",7,2,"laborables", 9464
2020,"10010",7,3,"divendres", 9558
2020,"10010",7,4,"dissabte", 6343
2020,"10010",7,5,"diumenge", 4809
2020,"10010",8,1,"dilluns", 8173
2020,"10010",8,2,"laborables", 7820
2020,"10010",8,3,"divendres", 8008
2020,"10010",8,4,"dissabte", 5849
2020,"10010",8,5,"diumenge", 4562
2020,"10010",9,1,"dilluns", 9888
2020,"10010",9,2,"laborables", 9991
2020,"10010",9,3,"divendres", 10201
2020,"10010",9,4,"dissabte", 6858
2020,"10010",9,5,"diumenge", 5344
2020,"10010",10,1,"dilluns", 9567
2020,"10010",10,2,"laborables", 10053
2020,"10010",10,3,"divendres", 10144
2020,"10010",10,4,"dissabte", 6645
2020,"10010",10,5,"diumenge", 5360
2020,"10010",11,1,"dilluns", 9560
2020,"10010",11,2,"laborables", 9582
2020,"10010",11,3,"divendres", 9462
2020,"10010",11,4,"dissabte", 5546
2020,"10010",11,5,"diumenge", 3641
2020,"10010",12,1,"dilluns", 9309
2020,"10010",12,2,"laborables", 9680
2020,"10010",12,3,"divendres", 9863
2020,"10010",12,4,"dissabte", 6372
2020,"10010",12,5,"diumenge", 4339
2020,"10011",1,1,"dilluns", 3245
2020,"10011",1,2,"laborables", 3289
2020,"10011",1,3,"divendres", 3447
2020,"10011",1,4,"dissabte", 2442
2020,"10011",1,5,"diumenge", 1684
2020,"10011",2,1,"dilluns", 3206
2020,"10011",2,2,"laborables", 3329
2020,"10011",2,3,"divendres", 3554
2020,"10011",2,4,"dissabte", 2361
2020,"10011",2,5,"diumenge", 1603
2020,"10011",3,1,"dilluns", 2055
2020,"10011",3,2,"laborables", 2112
2020,"10011",3,3,"divendres", 2114
2020,"10011",3,4,"dissabte", 1146
2020,"10011",3,5,"diumenge", 994
2020,"10011",4,1,"dilluns", 965
2020,"10011",4,2,"laborables", 1024
2020,"10011",4,3,"divendres", 970
2020,"10011",4,4,"dissabte", 564
2020,"10011",4,5,"diumenge", 291
2020,"10011",5,1,"dilluns", 1698
2020,"10011",5,2,"laborables", 1751
2020,"10011",5,3,"divendres", 1916
2020,"10011",5,4,"dissabte", 992
2020,"10011",5,5,"diumenge", 528
2020,"10011",6,1,"dilluns", 2738
2020,"10011",6,2,"laborables", 2715
2020,"10011",6,3,"divendres", 2843
2020,"10011",6,4,"dissabte", 1820
2020,"10011",6,5,"diumenge", 1290
2020,"10011",7,1,"dilluns", 2883
2020,"10011",7,2,"laborables", 2961
2020,"10011",7,3,"divendres", 3039
2020,"10011",7,4,"dissabte", 1904
2020,"10011",7,5,"diumenge", 1311
2020,"10011",8,1,"dilluns", 2426
2020,"10011",8,2,"laborables", 2398
2020,"10011",8,3,"divendres", 2535
2020,"10011",8,4,"dissabte", 1843
2020,"10011",8,5,"diumenge", 1342
2020,"10011",9,1,"dilluns", 3187
2020,"10011",9,2,"laborables", 3134
2020,"10011",9,3,"divendres", 3205
2020,"10011",9,4,"dissabte", 2006
2020,"10011",9,5,"diumenge", 1487
2020,"10011",10,1,"dilluns", 3117
2020,"10011",10,2,"laborables", 3268
2020,"10011",10,3,"divendres", 3348
2020,"10011",10,4,"dissabte", 1997
2020,"10011",10,5,"diumenge", 1407
2020,"10011",11,1,"dilluns", 3050
2020,"10011",11,2,"laborables", 3112
2020,"10011",11,3,"divendres", 3026
2020,"10011",11,4,"dissabte", 1629
2020,"10011",11,5,"diumenge", 905
2020,"10011",12,1,"dilluns", 3146
2020,"10011",12,2,"laborables", 3313
2020,"10011",12,3,"divendres", 3444
2020,"10011",12,4,"dissabte", 1913
2020,"10011",12,5,"diumenge", 1261
2020,"10012",1,1,"dilluns", 5837
2020,"10012",1,2,"laborables", 5936
2020,"10012",1,3,"divendres", 6081
2020,"10012",1,4,"dissabte", 4491
2020,"10012",1,5,"diumenge", 3408
2020,"10012",2,1,"dilluns", 5853
2020,"10012",2,2,"laborables", 6028
2020,"10012",2,3,"divendres", 6265
2020,"10012",2,4,"dissabte", 4491
2020,"10012",2,5,"diumenge", 3507
2020,"10012",3,1,"dilluns", 3935
2020,"10012",3,2,"laborables", 3997
2020,"10012",3,3,"divendres", 3988
2020,"10012",3,4,"dissabte", 2319
2020,"10012",3,5,"diumenge", 2248
2020,"10012",4,1,"dilluns", 2164
2020,"10012",4,2,"laborables", 2217
2020,"10012",4,3,"divendres", 2214
2020,"10012",4,4,"dissabte", 1182
2020,"10012",4,5,"diumenge", 779
2020,"10012",5,1,"dilluns", 3422
2020,"10012",5,2,"laborables", 3568
2020,"10012",5,3,"divendres", 3706
2020,"10012",5,4,"dissabte", 2126
2020,"10012",5,5,"diumenge", 1299
2020,"10012",6,1,"dilluns", 5295
2020,"10012",6,2,"laborables", 5083
2020,"10012",6,3,"divendres", 5372
2020,"10012",6,4,"dissabte", 3837
2020,"10012",6,5,"diumenge", 2971
2020,"10012",7,1,"dilluns", 5560
2020,"10012",7,2,"laborables", 5599
2020,"10012",7,3,"divendres", 5618
2020,"10012",7,4,"dissabte", 3943
2020,"10012",7,5,"diumenge", 3189
2020,"10012",8,1,"dilluns", 4818
2020,"10012",8,2,"laborables", 5018
2020,"10012",8,3,"divendres", 5091
2020,"10012",8,4,"dissabte", 3934
2020,"10012",8,5,"diumenge", 3408
2020,"10012",9,1,"dilluns", 5786
2020,"10012",9,2,"laborables", 5661
2020,"10012",9,3,"divendres", 5807
2020,"10012",9,4,"dissabte", 4007
2020,"10012",9,5,"diumenge", 3214
2020,"10012",10,1,"dilluns", 5498
2020,"10012",10,2,"laborables", 5754
2020,"10012",10,3,"divendres", 5824
2020,"10012",10,4,"dissabte", 3925
2020,"10012",10,5,"diumenge", 3024
2020,"10012",11,1,"dilluns", 5438
2020,"10012",11,2,"laborables", 5437
2020,"10012",11,3,"divendres", 5620
2020,"10012",11,4,"dissabte", 3171
2020,"10012",11,5,"diumenge", 2148
2020,"10012",12,1,"dilluns", 5461
2020,"10012",12,2,"laborables", 5668
2020,"10012",12,3,"divendres", 5928
2020,"10012",12,4,"dissabte", 3605
2020,"10012",12,5,"diumenge", 2691
2020,"10013",1,1,"dilluns", 4481
2020,"10013",1,2,"laborables", 4487
2020,"10013",1,3,"divendres", 4690
2020,"10013",1,4,"dissabte", 3642
2020,"10013",1,5,"diumenge", 2583
2020,"10013",2,1,"dilluns", 4394
2020,"10013",2,2,"laborables", 4422
2020,"10013",2,3,"divendres", 4695
2020,"10013",2,4,"dissabte", 3610
2020,"10013",2,5,"diumenge", 2482
2020,"10013",3,1,"dilluns", 2854
2020,"10013",3,2,"laborables", 2755
2020,"10013",3,3,"divendres", 2726
2020,"10013",3,4,"dissabte", 1821
2020,"10013",3,5,"diumenge", 1698
2020,"10013",4,1,"dilluns", 1414
2020,"10013",4,2,"laborables", 1408
2020,"10013",4,3,"divendres", 1455
2020,"10013",4,4,"dissabte", 960
2020,"10013",4,5,"diumenge", 551
2020,"10013",5,1,"dilluns", 2152
2020,"10013",5,2,"laborables", 2202
2020,"10013",5,3,"divendres", 2278
2020,"10013",5,4,"dissabte", 1541
2020,"10013",5,5,"diumenge", 933
2020,"10013",6,1,"dilluns", 3615
2020,"10013",6,2,"laborables", 3377
2020,"10013",6,3,"divendres", 3649
2020,"10013",6,4,"dissabte", 2862
2020,"10013",6,5,"diumenge", 2080
2020,"10013",7,1,"dilluns", 3842
2020,"10013",7,2,"laborables", 3939
2020,"10013",7,3,"divendres", 3962
2020,"10013",7,4,"dissabte", 3104
2020,"10013",7,5,"diumenge", 2301
2020,"10013",8,1,"dilluns", 3632
2020,"10013",8,2,"laborables", 3638
2020,"10013",8,3,"divendres", 3752
2020,"10013",8,4,"dissabte", 3282
2020,"10013",8,5,"diumenge", 2629
2020,"10013",9,1,"dilluns", 3992
2020,"10013",9,2,"laborables", 3943
2020,"10013",9,3,"divendres", 3939
2020,"10013",9,4,"dissabte", 3416
2020,"10013",9,5,"diumenge", 2429
2020,"10013",10,1,"dilluns", 3951
2020,"10013",10,2,"laborables", 3933
2020,"10013",10,3,"divendres", 4028
2020,"10013",10,4,"dissabte", 3079
2020,"10013",10,5,"diumenge", 2379
2020,"10013",11,1,"dilluns", 3761
2020,"10013",11,2,"laborables", 3585
2020,"10013",11,3,"divendres", 3620
2020,"10013",11,4,"dissabte", 2337
2020,"10013",11,5,"diumenge", 1660
2020,"10013",12,1,"dilluns", 3694
2020,"10013",12,2,"laborables", 3917
2020,"10013",12,3,"divendres", 4004
2020,"10013",12,4,"dissabte", 2791
2020,"10013",12,5,"diumenge", 2012
2020,"10014",1,1,"dilluns", 1547
2020,"10014",1,2,"laborables", 1545
2020,"10014",1,3,"divendres", 1627
2020,"10014",1,4,"dissabte", 1389
2020,"10014",1,5,"diumenge", 1042
2020,"10014",2,1,"dilluns", 1423
2020,"10014",2,2,"laborables", 1491
2020,"10014",2,3,"divendres", 1552
2020,"10014",2,4,"dissabte", 1318
2020,"10014",2,5,"diumenge", 1011
2020,"10014",3,1,"dilluns", 1235
2020,"10014",3,2,"laborables", 1458
2020,"10014",3,3,"divendres", 1391
2020,"10014",3,4,"dissabte", 1081
2020,"10014",3,5,"diumenge", 791
2020,"10014",4,1,"dilluns","Mesura no disponible"
2020,"10014",4,2,"laborables","Mesura no disponible"
2020,"10014",4,3,"divendres","Mesura no disponible"
2020,"10014",4,4,"dissabte","Mesura no disponible"
2020,"10014",4,5,"diumenge","Mesura no disponible"
2020,"10014",5,1,"dilluns", 1048
2020,"10014",5,2,"laborables", 980
2020,"10014",5,3,"divendres", 978
2020,"10014",5,4,"dissabte", 741
2020,"10014",5,5,"diumenge", 530
2020,"10014",6,1,"dilluns", 1442
2020,"10014",6,2,"laborables", 1322
2020,"10014",6,3,"divendres", 1435
2020,"10014",6,4,"dissabte", 1123
2020,"10014",6,5,"diumenge", 889
2020,"10014",7,1,"dilluns", 1489
2020,"10014",7,2,"laborables", 1505
2020,"10014",7,3,"divendres", 1481
2020,"10014",7,4,"dissabte", 1296
2020,"10014",7,5,"diumenge", 1057
2020,"10014",8,1,"dilluns", 1523
2020,"10014",8,2,"laborables", 1529
2020,"10014",8,3,"divendres", 1528
2020,"10014",8,4,"dissabte", 1365
2020,"10014",8,5,"diumenge", 1233
2020,"10014",9,1,"dilluns", 1599
2020,"10014",9,2,"laborables", 1568
2020,"10014",9,3,"divendres", 1627
2020,"10014",9,4,"dissabte", 1317
2020,"10014",9,5,"diumenge", 1101
2020,"10014",10,1,"dilluns", 1478
2020,"10014",10,2,"laborables", 1502
2020,"10014",10,3,"divendres", 1540
2020,"10014",10,4,"dissabte", 1239
2020,"10014",10,5,"diumenge", 1014
2020,"10014",11,1,"dilluns", 1351
2020,"10014",11,2,"laborables", 1384
2020,"10014",11,3,"divendres", 1328
2020,"10014",11,4,"dissabte", 886
2020,"10014",11,5,"diumenge", 673
2020,"10014",12,1,"dilluns", 1413
2020,"10014",12,2,"laborables", 1451
2020,"10014",12,3,"divendres", 1463
2020,"10014",12,4,"dissabte", 1076
2020,"10014",12,5,"diumenge", 877
2020,"10015",1,1,"dilluns", 9404
2020,"10015",1,2,"laborables", 9510
2020,"10015",1,3,"divendres", 10417
2020,"10015",1,4,"dissabte", 7470
2020,"10015",1,5,"diumenge", 5599
2020,"10015",2,1,"dilluns","Mesura no disponible"
2020,"10015",2,2,"laborables","Mesura no disponible"
2020,"10015",2,3,"divendres","Mesura no disponible"
2020,"10015",2,4,"dissabte","Mesura no disponible"
2020,"10015",2,5,"diumenge","Mesura no disponible"
2020,"10015",3,1,"dilluns", 5762
2020,"10015",3,2,"laborables", 6155
2020,"10015",3,3,"divendres", 6353
