"Any","Id_aforament","Mes","Codi_tipus_dia","Desc_tipus_dia","Valor_IMD"
2018,"11021",8,5,"Diumenge",5179
2018,"11021",9,1,"Dilluns",15277
2018,"11021",9,2,"Laborable",15870
2018,"11021",9,3,"Divendres",18288
2018,"11021",9,4,"Dissabte",12658
2018,"11021",9,5,"Diumenge",10218
2018,"11021",10,1,"Dilluns",13656
2018,"11021",10,2,"Laborable",14531
2018,"11021",10,3,"Divendres",15026
2018,"11021",10,4,"Dissabte",11478
2018,"11021",10,5,"Diumenge",10091
2018,"11021",11,1,"Dilluns",12014
2018,"11021",11,2,"Laborable",12255
2018,"11021",11,3,"Divendres",12067
2018,"11021",11,4,"Dissabte",10262
2018,"11021",11,5,"Diumenge",8422
2018,"11021",12,1,"Dilluns",12476
2018,"11021",12,2,"Laborable",13728
2018,"11021",12,3,"Divendres",12105
2018,"11021",12,4,"Dissabte",11913
2018,"11021",12,5,"Diumenge",9006
2018,"11022",1,1,"Dilluns",6387
2018,"11022",1,2,"Laborable",6217
2018,"11022",1,3,"Divendres",6396
2018,"11022",1,4,"Dissabte",5089
2018,"11022",1,5,"Diumenge",4452
2018,"11022",2,1,"Dilluns",6496
2018,"11022",2,2,"Laborable",6386
2018,"11022",2,3,"Divendres",6679
2018,"11022",2,4,"Dissabte",5103
2018,"11022",2,5,"Diumenge",4367
2018,"11022",3,1,"Dilluns",6228
2018,"11022",3,2,"Laborable",6218
2018,"11022",3,3,"Divendres",6543
2018,"11022",3,4,"Dissabte",4808
2018,"11022",3,5,"Diumenge",4140
2018,"11022",4,1,"Dilluns",6122
2018,"11022",4,2,"Laborable",6425
2018,"11022",4,3,"Divendres",6396
2018,"11022",4,4,"Dissabte",5249
2018,"11022",4,5,"Diumenge",4166
2018,"11022",5,1,"Dilluns",6306
2018,"11022",5,2,"Laborable",6465
2018,"11022",5,3,"Divendres",6650
2018,"11022",5,4,"Dissabte",5220
2018,"11022",5,5,"Diumenge",4175
2018,"11022",6,1,"Dilluns",6256
2018,"11022",6,2,"Laborable",6254
2018,"11022",6,3,"Divendres",6235
2018,"11022",6,4,"Dissabte",4711
2018,"11022",6,5,"Diumenge",4231
2018,"11022",7,1,"Dilluns",5814
2018,"11022",7,2,"Laborable",5890
2018,"11022",7,3,"Divendres",5866
2018,"11022",7,4,"Dissabte",4400
2018,"11022",7,5,"Diumenge",4045
2018,"11022",8,1,"Dilluns",4272
2018,"11022",8,2,"Laborable",4554
2018,"11022",8,3,"Divendres",4462
2018,"11022",8,4,"Dissabte",3382
2018,"11022",8,5,"Diumenge",3108
2018,"11022",9,1,"Dilluns",5692
2018,"11022",9,2,"Laborable",6165
2018,"11022",9,3,"Divendres",6355
2018,"11022",9,4,"Dissabte",4504
2018,"11022",9,5,"Diumenge",4095
2018,"11022",10,1,"Dilluns",6042
2018,"11022",10,2,"Laborable",6218
2018,"11022",10,3,"Divendres",5993
2018,"11022",10,4,"Dissabte",4639
2018,"11022",10,5,"Diumenge",3892
2018,"11022",11,1,"Dilluns",6264
2018,"11022",11,2,"Laborable",6220
2018,"11022",11,3,"Divendres",6205
2018,"11022",11,4,"Dissabte",4924
2018,"11022",11,5,"Diumenge",4331
2018,"11022",12,1,"Dilluns",5587
2018,"11022",12,2,"Laborable",5984
2018,"11022",12,3,"Divendres",5089
2018,"11022",12,4,"Dissabte",4744
2018,"11022",12,5,"Diumenge",4007
2018,"11023",1,1,"Dilluns","Mesura no disponible"
2018,"11023",1,2,"Laborable","Mesura no disponible"
2018,"11023",1,3,"Divendres","Mesura no disponible"
2018,"11023",1,4,"Dissabte","Mesura no disponible"
2018,"11023",1,5,"Diumenge","Mesura no disponible"
2018,"11023",2,1,"Dilluns",6053
2018,"11023",2,2,"Laborable",6082
2018,"11023",2,3,"Divendres",6157
2018,"11023",2,4,"Dissabte",3979
2018,"11023",2,5,"Diumenge",3728
2018,"11023",3,1,"Dilluns",6041
2018,"11023",3,2,"Laborable",6131
2018,"11023",3,3,"Divendres",6158
2018,"11023",3,4,"Dissabte",3672
2018,"11023",3,5,"Diumenge",3399
2018,"11023",4,1,"Dilluns",5892
2018,"11023",4,2,"Laborable",6458
2018,"11023",4,3,"Divendres",6046
2018,"11023",4,4,"Dissabte",3934
2018,"11023",4,5,"Diumenge",3434
2018,"11023",5,1,"Dilluns",6474
2018,"11023",5,2,"Laborable",6546
2018,"11023",5,3,"Divendres",6102
2018,"11023",5,4,"Dissabte",3885
2018,"11023",5,5,"Diumenge",3593
2018,"11023",6,1,"Dilluns",6135
2018,"11023",6,2,"Laborable",6338
2018,"11023",6,3,"Divendres",5858
2018,"11023",6,4,"Dissabte",3484
2018,"11023",6,5,"Diumenge",3704
2018,"11023",7,1,"Dilluns",5833
2018,"11023",7,2,"Laborable",5951
2018,"11023",7,3,"Divendres",5445
2018,"11023",7,4,"Dissabte",3173
2018,"11023",7,5,"Diumenge",3487
2018,"11023",8,1,"Dilluns",4085
2018,"11023",8,2,"Laborable",4300
2018,"11023",8,3,"Divendres",3912
2018,"11023",8,4,"Dissabte",2501
2018,"11023",8,5,"Diumenge",2613
2018,"11023",9,1,"Dilluns",5704
2018,"11023",9,2,"Laborable",6155
2018,"11023",9,3,"Divendres",5808
2018,"11023",9,4,"Dissabte",3336
2018,"11023",9,5,"Diumenge",3504
2018,"11023",10,1,"Dilluns",5907
2018,"11023",10,2,"Laborable",5904
2018,"11023",10,3,"Divendres",5509
2018,"11023",10,4,"Dissabte",3243
2018,"11023",10,5,"Diumenge",3052
2018,"11023",11,1,"Dilluns",6223
2018,"11023",11,2,"Laborable",6348
2018,"11023",11,3,"Divendres",5505
2018,"11023",11,4,"Dissabte",3866
2018,"11023",11,5,"Diumenge",3511
2018,"11023",12,1,"Dilluns",5521
2018,"11023",12,2,"Laborable",6264
2018,"11023",12,3,"Divendres",4771
2018,"11023",12,4,"Dissabte",3775
2018,"11023",12,5,"Diumenge",3350
2018,"11024",1,1,"Dilluns",10217
2018,"11024",1,2,"Laborable",10359
2018,"11024",1,3,"Divendres",11015
2018,"11024",1,4,"Dissabte",8191
2018,"11024",1,5,"Diumenge",7289
2018,"11024",2,1,"Dilluns",10525
2018,"11024",2,2,"Laborable",10771
2018,"11024",2,3,"Divendres",11392
2018,"11024",2,4,"Dissabte",8597
2018,"11024",2,5,"Diumenge",7300
2018,"11024",3,1,"Dilluns",10678
2018,"11024",3,2,"Laborable",10872
2018,"11024",3,3,"Divendres",11814
2018,"11024",3,4,"Dissabte",8105
2018,"11024",3,5,"Diumenge",7443
2018,"11024",4,1,"Dilluns",9936
2018,"11024",4,2,"Laborable",10644
2018,"11024",4,3,"Divendres",11243
2018,"11024",4,4,"Dissabte",8389
2018,"11024",4,5,"Diumenge",6561
2018,"11024",5,1,"Dilluns",10203
2018,"11024",5,2,"Laborable",10618
2018,"11024",5,3,"Divendres",11250
2018,"11024",5,4,"Dissabte",8318
2018,"11024",5,5,"Diumenge",6631
2018,"11024",6,1,"Dilluns",9886
2018,"11024",6,2,"Laborable",10481
2018,"11024",6,3,"Divendres",10963
2018,"11024",6,4,"Dissabte",8053
2018,"11024",6,5,"Diumenge",6257
2018,"11024",7,1,"Dilluns",9621
2018,"11024",7,2,"Laborable",9760
2018,"11024",7,3,"Divendres",10409
2018,"11024",7,4,"Dissabte",7325
2018,"11024",7,5,"Diumenge",6274
2018,"11024",8,1,"Dilluns",7499
2018,"11024",8,2,"Laborable",7995
2018,"11024",8,3,"Divendres",8332
2018,"11024",8,4,"Dissabte",6041
2018,"11024",8,5,"Diumenge",5305
2018,"11024",9,1,"Dilluns",9566
2018,"11024",9,2,"Laborable",10333
2018,"11024",9,3,"Divendres",10918
2018,"11024",9,4,"Dissabte",7632
2018,"11024",9,5,"Diumenge",6458
2018,"11024",10,1,"Dilluns",9623
2018,"11024",10,2,"Laborable",9894
2018,"11024",10,3,"Divendres",9835
2018,"11024",10,4,"Dissabte",7220
2018,"11024",10,5,"Diumenge",6282
2018,"11024",11,1,"Dilluns",10269
2018,"11024",11,2,"Laborable",10316
2018,"11024",11,3,"Divendres",10341
2018,"11024",11,4,"Dissabte",8219
2018,"11024",11,5,"Diumenge",7147
2018,"11024",12,1,"Dilluns",9423
2018,"11024",12,2,"Laborable",10408
2018,"11024",12,3,"Divendres",8764
2018,"11024",12,4,"Dissabte",8204
2018,"11024",12,5,"Diumenge",6969
2018,"11025",1,1,"Dilluns","Mesura no disponible"
2018,"11025",1,2,"Laborable","Mesura no disponible"
2018,"11025",1,3,"Divendres","Mesura no disponible"
2018,"11025",1,4,"Dissabte","Mesura no disponible"
2018,"11025",1,5,"Diumenge","Mesura no disponible"
2018,"11025",2,1,"Dilluns","Mesura no disponible"
2018,"11025",2,2,"Laborable","Mesura no disponible"
2018,"11025",2,3,"Divendres","Mesura no disponible"
2018,"11025",2,4,"Dissabte","Mesura no disponible"
2018,"11025",2,5,"Diumenge","Mesura no disponible"
2018,"11025",3,1,"Dilluns","Mesura no disponible"
2018,"11025",3,2,"Laborable","Mesura no disponible"
2018,"11025",3,3,"Divendres","Mesura no disponible"
2018,"11025",3,4,"Dissabte","Mesura no disponible"
2018,"11025",3,5,"Diumenge","Mesura no disponible"
2018,"11025",4,1,"Dilluns","Mesura no disponible"
2018,"11025",4,2,"Laborable","Mesura no disponible"
2018,"11025",4,3,"Divendres","Mesura no disponible"
2018,"11025",4,4,"Dissabte","Mesura no disponible"
2018,"11025",4,5,"Diumenge","Mesura no disponible"
2018,"11025",5,1,"Dilluns",4786
2018,"11025",5,2,"Laborable",4797
2018,"11025",5,3,"Divendres",4955
2018,"11025",5,4,"Dissabte",2794
2018,"11025",5,5,"Diumenge",2301
2018,"11025",6,1,"Dilluns",4372
2018,"11025",6,2,"Laborable",4664
2018,"11025",6,3,"Divendres",4858
2018,"11025",6,4,"Dissabte",2450
2018,"11025",6,5,"Diumenge",1911
2018,"11025",7,1,"Dilluns",4180
2018,"11025",7,2,"Laborable",4286
2018,"11025",7,3,"Divendres",4564
2018,"11025",7,4,"Dissabte",2319
2018,"11025",7,5,"Diumenge",2002
2018,"11025",8,1,"Dilluns",3012
2018,"11025",8,2,"Laborable",3104
2018,"11025",8,3,"Divendres",3053
2018,"11025",8,4,"Dissabte",1864
2018,"11025",8,5,"Diumenge",1710
2018,"11025",9,1,"Dilluns",3850
2018,"11025",9,2,"Laborable",4339
2018,"11025",9,3,"Divendres",4444
2018,"11025",9,4,"Dissabte",2386
2018,"11025",9,5,"Diumenge",2040
2018,"11025",10,1,"Dilluns",3990
2018,"11025",10,2,"Laborable",4187
2018,"11025",10,3,"Divendres",4172
2018,"11025",10,4,"Dissabte",2302
2018,"11025",10,5,"Diumenge",1797
2018,"11025",11,1,"Dilluns",4216
2018,"11025",11,2,"Laborable",4404
2018,"11025",11,3,"Divendres",4226
2018,"11025",11,4,"Dissabte",2725
2018,"11025",11,5,"Diumenge",2252
2018,"11025",12,1,"Dilluns",3958
2018,"11025",12,2,"Laborable",4476
2018,"11025",12,3,"Divendres",3737
2018,"11025",12,4,"Dissabte",2756
2018,"11025",12,5,"Diumenge",2284
2018,"11026",1,1,"Dilluns","Mesura no disponible"
2018,"11026",1,2,"Laborable","Mesura no disponible"
2018,"11026",1,3,"Divendres","Mesura no disponible"
2018,"11026",1,4,"Dissabte","Mesura no disponible"
2018,"11026",1,5,"Diumenge","Mesura no disponible"
2018,"11026",2,1,"Dilluns","Mesura no disponible"
2018,"11026",2,2,"Laborable","Mesura no disponible"
2018,"11026",2,3,"Divendres","Mesura no disponible"
2018,"11026",2,4,"Dissabte","Mesura no disponible"
2018,"11026",2,5,"Diumenge","Mesura no disponible"
2018,"11026",3,1,"Dilluns","Mesura no disponible"
2018,"11026",3,2,"Laborable","Mesura no disponible"
2018,"11026",3,3,"Divendres","Mesura no disponible"
2018,"11026",3,4,"Dissabte","Mesura no disponible"
2018,"11026",3,5,"Diumenge","Mesura no disponible"
2018,"11026",4,1,"Dilluns","Mesura no disponible"
2018,"11026",4,2,"Laborable","Mesura no disponible"
2018,"11026",4,3,"Divendres","Mesura no disponible"
2018,"11026",4,4,"Dissabte","Mesura no disponible"
2018,"11026",4,5,"Diumenge","Mesura no disponible"
2018,"11026",5,1,"Dilluns",5376
2018,"11026",5,2,"Laborable",5353
2018,"11026",5,3,"Divendres",5222
2018,"11026",5,4,"Dissabte",2673
2018,"11026",5,5,"Diumenge",2356
2018,"11026",6,1,"Dilluns",4647
2018,"11026",6,2,"Laborable",4844
2018,"11026",6,3,"Divendres",4700
2018,"11026",6,4,"Dissabte",2206
2018,"11026",6,5,"Diumenge",2051
2018,"11026",7,1,"Dilluns",4621
2018,"11026",7,2,"Laborable",4682
2018,"11026",7,3,"Divendres",4490
2018,"11026",7,4,"Dissabte",2255
2018,"11026",7,5,"Diumenge",2219
2018,"11026",8,1,"Dilluns",3220
2018,"11026",8,2,"Laborable",3433
2018,"11026",8,3,"Divendres",3286
2018,"11026",8,4,"Dissabte",1743
2018,"11026",8,5,"Diumenge",1748
2018,"11026",9,1,"Dilluns",4631
2018,"11026",9,2,"Laborable",5092
2018,"11026",9,3,"Divendres",5128
2018,"11026",9,4,"Dissabte",2373
2018,"11026",9,5,"Diumenge",2242
2018,"11026",10,1,"Dilluns",4802
2018,"11026",10,2,"Laborable",4888
2018,"11026",10,3,"Divendres",4591
2018,"11026",10,4,"Dissabte",2329
2018,"11026",10,5,"Diumenge",1987
2018,"11026",11,1,"Dilluns",4878
2018,"11026",11,2,"Laborable",5073
2018,"11026",11,3,"Divendres",4598
2018,"11026",11,4,"Dissabte",2749
2018,"11026",11,5,"Diumenge",2343
2018,"11026",12,1,"Dilluns",4267
2018,"11026",12,2,"Laborable",5026
2018,"11026",12,3,"Divendres",3823
2018,"11026",12,4,"Dissabte",2729
2018,"11026",12,5,"Diumenge",2316
2018,"11027",1,1,"Dilluns","Mesura no disponible"
2018,"11027",1,2,"Laborable","Mesura no disponible"
2018,"11027",1,3,"Divendres","Mesura no disponible"
2018,"11027",1,4,"Dissabte","Mesura no disponible"
2018,"11027",1,5,"Diumenge","Mesura no disponible"
2018,"11027",2,1,"Dilluns",14767
2018,"11027",2,2,"Laborable",14265
2018,"11027",2,3,"Divendres",15173
2018,"11027",2,4,"Dissabte",8929
2018,"11027",2,5,"Diumenge",7808
2018,"11027",3,1,"Dilluns",13551
2018,"11027",3,2,"Laborable",13941
2018,"11027",3,3,"Divendres",15819
2018,"11027",3,4,"Dissabte",8392
2018,"11027",3,5,"Diumenge",7183
2018,"11027",4,1,"Dilluns",13622
2018,"11027",4,2,"Laborable",15377
2018,"11027",4,3,"Divendres",15676
2018,"11027",4,4,"Dissabte",9100
2018,"11027",4,5,"Diumenge",7312
2018,"11027",5,1,"Dilluns",14199
2018,"11027",5,2,"Laborable",14955
2018,"11027",5,3,"Divendres",15119
2018,"11027",5,4,"Dissabte",8985
2018,"11027",5,5,"Diumenge",7568
2018,"11027",6,1,"Dilluns",14681
2018,"11027",6,2,"Laborable",15031
2018,"11027",6,3,"Divendres",16148
2018,"11027",6,4,"Dissabte",8000
2018,"11027",6,5,"Diumenge",7478
2018,"11027",7,1,"Dilluns",12922
2018,"11027",7,2,"Laborable",13793
2018,"11027",7,3,"Divendres",15050
2018,"11027",7,4,"Dissabte",6990
2018,"11027",7,5,"Diumenge",6809
2018,"11027",8,1,"Dilluns",7663
2018,"11027",8,2,"Laborable",8263
2018,"11027",8,3,"Divendres",8094
2018,"11027",8,4,"Dissabte",4918
2018,"11027",8,5,"Diumenge",4833
2018,"11027",9,1,"Dilluns",12906
2018,"11027",9,2,"Laborable",14752
2018,"11027",9,3,"Divendres",15482
2018,"11027",9,4,"Dissabte",7775
2018,"11027",9,5,"Diumenge",7851
2018,"11027",10,1,"Dilluns",14721
2018,"11027",10,2,"Laborable",15291
2018,"11027",10,3,"Divendres",15990
2018,"11027",10,4,"Dissabte",8766
2018,"11027",10,5,"Diumenge",7781
2018,"11027",11,1,"Dilluns",14448
2018,"11027",11,2,"Laborable",14779
2018,"11027",11,3,"Divendres",13812
2018,"11027",11,4,"Dissabte",8501
2018,"11027",11,5,"Diumenge",7640
2018,"11027",12,1,"Dilluns",12264
2018,"11027",12,2,"Laborable",14689
2018,"11027",12,3,"Divendres",10248
2018,"11027",12,4,"Dissabte",8549
2018,"11027",12,5,"Diumenge",6742
2018,"11028",1,1,"Dilluns",12989
2018,"11028",1,2,"Laborable",12323
2018,"11028",1,3,"Divendres",12058
2018,"11028",1,4,"Dissabte",7407
2018,"11028",1,5,"Diumenge",5656
2018,"11028",2,1,"Dilluns",12726
2018,"11028",2,2,"Laborable",12951
2018,"11028",2,3,"Divendres",13582
2018,"11028",2,4,"Dissabte",7501
2018,"11028",2,5,"Diumenge",6429
2018,"11028",3,1,"Dilluns",12539
2018,"11028",3,2,"Laborable",12742
2018,"11028",3,3,"Divendres",14173
2018,"11028",3,4,"Dissabte",7168
2018,"11028",3,5,"Diumenge",6496
2018,"11028",4,1,"Dilluns",12441
2018,"11028",4,2,"Laborable",13929
2018,"11028",4,3,"Divendres",14049
2018,"11028",4,4,"Dissabte",8165
2018,"11028",4,5,"Diumenge",6213
2018,"11028",5,1,"Dilluns",12845
2018,"11028",5,2,"Laborable",13371
2018,"11028",5,3,"Divendres",13788
2018,"11028",5,4,"Dissabte",7879
2018,"11028",5,5,"Diumenge",6438
2018,"11028",6,1,"Dilluns",12644
2018,"11028",6,2,"Laborable",13402
2018,"11028",6,3,"Divendres",13185
2018,"11028",6,4,"Dissabte",7114
2018,"11028",6,5,"Diumenge",5835
2018,"11028",7,1,"Dilluns",11802
2018,"11028",7,2,"Laborable",12322
2018,"11028",7,3,"Divendres",12217
2018,"11028",7,4,"Dissabte",6509
2018,"11028",7,5,"Diumenge",5684
2018,"11028",8,1,"Dilluns",7050
2018,"11028",8,2,"Laborable",7708
2018,"11028",8,3,"Divendres",7477
2018,"11028",8,4,"Dissabte",4581
2018,"11028",8,5,"Diumenge",4402
2018,"11028",9,1,"Dilluns",11689
2018,"11028",9,2,"Laborable",13472
2018,"11028",9,3,"Divendres",13829
2018,"11028",9,4,"Dissabte",7100
2018,"11028",9,5,"Diumenge",6840
2018,"11028",10,1,"Dilluns",13721
2018,"11028",10,2,"Laborable",13820
2018,"11028",10,3,"Divendres",13902
2018,"11028",10,4,"Dissabte",7389
2018,"11028",10,5,"Diumenge",6571
2018,"11028",11,1,"Dilluns",12942
2018,"11028",11,2,"Laborable",13165
2018,"11028",11,3,"Divendres",12375
2018,"11028",11,4,"Dissabte",7487
2018,"11028",11,5,"Diumenge",6413
2018,"11028",12,1,"Dilluns",10537
2018,"11028",12,2,"Laborable",13099
2018,"11028",12,3,"Divendres",9103
2018,"11028",12,4,"Dissabte",7412
2018,"11028",12,5,"Diumenge",5873
2018,"11030",1,1,"Dilluns",4866
2018,"11030",1,2,"Laborable",4899
2018,"11030",1,3,"Divendres",4998
2018,"11030",1,4,"Dissabte",3311
2018,"11030",1,5,"Diumenge",2758
2018,"11030",2,1,"Dilluns",4384
2018,"11030",2,2,"Laborable",4563
2018,"11030",2,3,"Divendres",4625
2018,"11030",2,4,"Dissabte",2965
2018,"11030",2,5,"Diumenge",2571
2018,"11030",3,1,"Dilluns",4201
2018,"11030",3,2,"Laborable",4388
2018,"11030",3,3,"Divendres",4916
2018,"11030",3,4,"Dissabte",2983
2018,"11030",3,5,"Diumenge",2533
2018,"11030",4,1,"Dilluns",4445
2018,"11030",4,2,"Laborable",4946
2018,"11030",4,3,"Divendres",5279
2018,"11030",4,4,"Dissabte",3363
2018,"11030",4,5,"Diumenge",2593
2018,"11030",5,1,"Dilluns",5182
2018,"11030",5,2,"Laborable",5452
2018,"11030",5,3,"Divendres",5880
2018,"11030",5,4,"Dissabte",3966
2018,"11030",5,5,"Diumenge",2897
2018,"11030",6,1,"Dilluns",4957
2018,"11030",6,2,"Laborable",5451
2018,"11030",6,3,"Divendres",5951
2018,"11030",6,4,"Dissabte",3343
2018,"11030",6,5,"Diumenge",2694
2018,"11030",7,1,"Dilluns",4616
2018,"11030",7,2,"Laborable",4906
2018,"11030",7,3,"Divendres",5529
2018,"11030",7,4,"Dissabte",3070
2018,"11030",7,5,"Diumenge",2558
2018,"11030",8,1,"Dilluns",2910
2018,"11030",8,2,"Laborable",3229
2018,"11030",8,3,"Divendres",3307
2018,"11030",8,4,"Dissabte",2161
2018,"11030",8,5,"Diumenge",2048
2018,"11030",9,1,"Dilluns",4546
2018,"11030",9,2,"Laborable",5489
2018,"11030",9,3,"Divendres",5962
2018,"11030",9,4,"Dissabte",3255
2018,"11030",9,5,"Diumenge",2880
2018,"11030",10,1,"Dilluns",5328
2018,"11030",10,2,"Laborable",5713
2018,"11030",10,3,"Divendres",6055
2018,"11030",10,4,"Dissabte",3520
2018,"11030",10,5,"Diumenge",3072
2018,"11030",11,1,"Dilluns",5390
2018,"11030",11,2,"Laborable",5582
2018,"11030",11,3,"Divendres",5139
2018,"11030",11,4,"Dissabte",3701
2018,"11030",11,5,"Diumenge",3152
2018,"11030",12,1,"Dilluns",4647
2018,"11030",12,2,"Laborable",5767
2018,"11030",12,3,"Divendres",4463
2018,"11030",12,4,"Dissabte",3830
2018,"11030",12,5,"Diumenge",3055
2018,"11031",1,1,"Dilluns",9798
2018,"11031",1,2,"Laborable",9832
2018,"11031",1,3,"Divendres",10151
2018,"11031",1,4,"Dissabte",7914
2018,"11031",1,5,"Diumenge",6518
2018,"11031",2,1,"Dilluns",9463
2018,"11031",2,2,"Laborable",9900
2018,"11031",2,3,"Divendres",10495
2018,"11031",2,4,"Dissabte",7879
2018,"11031",2,5,"Diumenge",6436
2018,"11031",3,1,"Dilluns",6462
2018,"11031",3,2,"Laborable",6900
2018,"11031",3,3,"Divendres",8200
2018,"11031",3,4,"Dissabte",4704
2018,"11031",3,5,"Diumenge",3880
2018,"11031",4,1,"Dilluns",8250
2018,"11031",4,2,"Laborable",8354
2018,"11031",4,3,"Divendres",9346
2018,"11031",4,4,"Dissabte",6964
2018,"11031",4,5,"Diumenge",4699
2018,"11031",5,1,"Dilluns",5891
2018,"11031",5,2,"Laborable",5899
2018,"11031",5,3,"Divendres",6456
2018,"11031",5,4,"Dissabte",4512
2018,"11031",5,5,"Diumenge",3591
2018,"11031",6,1,"Dilluns",6001
2018,"11031",6,2,"Laborable",5900
2018,"11031",6,3,"Divendres",6114
2018,"11031",6,4,"Dissabte",4520
2018,"11031",6,5,"Diumenge",3390
2018,"11031",7,1,"Dilluns",7922
2018,"11031",7,2,"Laborable",9237
2018,"11031",7,3,"Divendres",8785
2018,"11031",7,4,"Dissabte",6516
2018,"11031",7,5,"Diumenge",4816
2018,"11031",8,1,"Dilluns",6876
2018,"11031",8,2,"Laborable",7072
2018,"11031",8,3,"Divendres",7466
2018,"11031",8,4,"Dissabte",5472
2018,"11031",8,5,"Diumenge",5011
2018,"11031",9,1,"Dilluns",9382
2018,"11031",9,2,"Laborable",8058
2018,"11031",9,3,"Divendres",8933
2018,"11031",9,4,"Dissabte",6051
2018,"11031",9,5,"Diumenge",5083
2018,"11031",10,1,"Dilluns",8108
2018,"11031",10,2,"Laborable",8160
2018,"11031",10,3,"Divendres",7547
2018,"11031",10,4,"Dissabte",5715
2018,"11031",10,5,"Diumenge",4716
2018,"11031",11,1,"Dilluns","Mesura no disponible"
2018,"11031",11,2,"Laborable","Mesura no disponible"
2018,"11031",11,3,"Divendres","Mesura no disponible"
2018,"11031",11,4,"Dissabte","Mesura no disponible"
2018,"11031",11,5,"Diumenge","Mesura no disponible"
2018,"11031",12,1,"Dilluns","Mesura no disponible"
2018,"11031",12,2,"Laborable","Mesura no disponible"
2018,"11031",12,3,"Divendres","Mesura no disponible"
2018,"11031",12,4,"Dissabte","Mesura no disponible"
2018,"11031",12,5,"Diumenge","Mesura no disponible"
2018,"11032",1,1,"Dilluns",4831
2018,"11032",1,2,"Laborable",4772
2018,"11032",1,3,"Divendres",4947
2018,"11032",1,4,"Dissabte",3784
2018,"11032",1,5,"Diumenge",3257
2018,"11032",2,1,"Dilluns",4634
2018,"11032",2,2,"Laborable",4870
2018,"11032",2,3,"Divendres",5183
2018,"11032",2,4,"Dissabte",3897
2018,"11032",2,5,"Diumenge",3226
2018,"11032",3,1,"Dilluns",4733
2018,"11032",3,2,"Laborable",4720
2018,"11032",3,3,"Divendres",5077
2018,"11032",3,4,"Dissabte",3561
2018,"11032",3,5,"Diumenge",3097
2018,"11032",4,1,"Dilluns",4545
2018,"11032",4,2,"Laborable",4821
2018,"11032",4,3,"Divendres",4974
2018,"11032",4,4,"Dissabte",3784
2018,"11032",4,5,"Diumenge",3062
2018,"11032",5,1,"Dilluns",5111
2018,"11032",5,2,"Laborable",4999
2018,"11032",5,3,"Divendres",5179
2018,"11032",5,4,"Dissabte",3859
2018,"11032",5,5,"Diumenge",3144
2018,"11032",6,1,"Dilluns",4854
2018,"11032",6,2,"Laborable",5045
2018,"11032",6,3,"Divendres",5377
2018,"11032",6,4,"Dissabte",3696
2018,"11032",6,5,"Diumenge",3305
2018,"11032",7,1,"Dilluns",4542
2018,"11032",7,2,"Laborable",4622
2018,"11032",7,3,"Divendres",4929
2018,"11032",7,4,"Dissabte",3255
2018,"11032",7,5,"Diumenge",3118
2018,"11032",8,1,"Dilluns",3270
2018,"11032",8,2,"Laborable",3451
2018,"11032",8,3,"Divendres",3349
2018,"11032",8,4,"Dissabte",2656
2018,"11032",8,5,"Diumenge",2428
2018,"11032",9,1,"Dilluns",4501
2018,"11032",9,2,"Laborable",4854
2018,"11032",9,3,"Divendres",5323
2018,"11032",9,4,"Dissabte",3561
2018,"11032",9,5,"Diumenge",3159
2018,"11032",10,1,"Dilluns",4544
2018,"11032",10,2,"Laborable",4754
2018,"11032",10,3,"Divendres",4857
2018,"11032",10,4,"Dissabte",3558
2018,"11032",10,5,"Diumenge",2956
2018,"11032",11,1,"Dilluns",4956
2018,"11032",11,2,"Laborable",4993
2018,"11032",11,3,"Divendres",5111
2018,"11032",11,4,"Dissabte",3968
2018,"11032",11,5,"Diumenge",3309
2018,"11032",12,1,"Dilluns",4752
2018,"11032",12,2,"Laborable",5174
2018,"11032",12,3,"Divendres",4524
2018,"11032",12,4,"Dissabte",4148
2018,"11032",12,5,"Diumenge",3337
2018,"11033",1,1,"Dilluns",16724
2018,"11033",1,2,"Laborable",16694
2018,"11033",1,3,"Divendres",17429
2018,"11033",1,4,"Dissabte",12643
2018,"11033",1,5,"Diumenge",10153
2018,"11033",2,1,"Dilluns",16080
2018,"11033",2,2,"Laborable",17149
2018,"11033",2,3,"Divendres",17939
2018,"11033",2,4,"Dissabte",12807
2018,"11033",2,5,"Diumenge",10524
2018,"11033",3,1,"Dilluns",16322
2018,"11033",3,2,"Laborable",16892
2018,"11033",3,3,"Divendres",18383
2018,"11033",3,4,"Dissabte",12066
2018,"11033",3,5,"Diumenge",10691
2018,"11033",4,1,"Dilluns",14827
2018,"11033",4,2,"Laborable",16258
2018,"11033",4,3,"Divendres",16948
2018,"11033",4,4,"Dissabte",12240
2018,"11033",4,5,"Diumenge",9067
2018,"11033",5,1,"Dilluns",15319
2018,"11033",5,2,"Laborable",15713
2018,"11033",5,3,"Divendres",16696
2018,"11033",5,4,"Dissabte",11605
2018,"11033",5,5,"Diumenge",9255
2018,"11033",6,1,"Dilluns",14741
2018,"11033",6,2,"Laborable",15644
2018,"11033",6,3,"Divendres",16323
2018,"11033",6,4,"Dissabte",11040
2018,"11033",6,5,"Diumenge",8620
2018,"11033",7,1,"Dilluns",14502
2018,"11033",7,2,"Laborable",15272
2018,"11033",7,3,"Divendres",16047
2018,"11033",7,4,"Dissabte",10231
2018,"11033",7,5,"Diumenge",8752
